id,teacher_id,student_id,ageinmonths,gender,ethnicity,homelang,specser,ppvt_under_85,grtr_under_13,grtr_under_11,grtr_under_8,site,anthro_test_1,anthro_test_2,anthro_1,anthro_2,anthro_3,anthro_4,anthro_5,anthro_6,anthro_7,anthro_8,anthro_9,anthro_10,anthro_11,anthro_12,anthro_13,anthro_14,anthro_15,anthro_16,anthro_total,anthro_resid,class_type,taxeco_1,taxeco_2,taxeco_3,taxeco_4,taxeco_5,taxeco_6,taxeco_7,taxeco_8,taxeco_9,taxeco_10,taxo_total,eco_total,anthro_proport,taxo_proport,eco_proport,taxo_major,eco_major,naive_thinking,class_child,class_sc_1,class_sc_2,class_sc_3,class_sc_4,class_is,ecers_ns,class_is_quart,filter_$,delete_child,anthro_notes,taxeco_notes,taxo_major_re,eco_major_re,tax_eco_major,anthro_test_total,anthro_test_total_RC,race_aa,preschool,preK,class_type_cent,class_is_cent,class_isXtype,class_isXpreschool,class_isXpreK,anthro_cent,anthro_sq,class_is_sq,class_quart_cent,class_quart_sq,age_cent,class_typeXage,exp_preschool,exp_preK,classis_quart_new,classis_quart_pres,classis_quart_prek,t_id_pub,class_child_pub,child_data_n_pub,class_cd,class_qf,class_lm,class_is_quart_pub,class_child_pub_new,class_child_data_pub_new,class_cd_pub_new,class_qf_pub_new,class_lm_pub_new,gender_new_f,genderXanthro,anthro_total_cent,genderXanthro_cent,eco_1,eco_2,eco_3,eco_4,eco_5,eco_6,eco_7,eco_8,eco_9,eco_10,eco_cent,genderXeco_cent,tax_1,tax_2,tax_3,tax_4,tax_5,tax_6,tax_7,tax_8,tax_9,tax_10,tax_total,tax_cent,gender_f,gender_fXtax_cent,gender_fXeco_cent,gender_fXanthro_cent,gender_fXanthro_total,gender_fXeco_total,gender_fXtax_total,PRE_1,PGR_1,PRE_2,PGR_2,PRE_3,PGR_3,PRE_4,PGR_4,PRE_5,PGR_5,PRE_6,PGR_6,PRE_7,PGR_7,PRE_8,PGR_8,PRE_9,PGR_9,PRE_10,PGR_10,PRE_11,PGR_11,PRE_12,PGR_12,PRE_13,PGR_13,PRE_14,PGR_14,PRE_15,PGR_15,PRE_16,PGR_16,PRE_17,PGR_17,PRE_18,PGR_18,PRE_19,PGR_19,PRE_20,PGR_20,PRE_21,PGR_21,PRE_22,PGR_22,PRE_23,PGR_23,PRE_24,PGR_24,PRE_25,PGR_25,PRE_26,PGR_26,PRE_27,PGR_27,PRE_28,PGR_28,PRE_29,PGR_29,PRE_30,PGR_30,PRE_31,PGR_31,PRE_32,PGR_32,PRE_33,PGR_33,PRE_34,PGR_34,PRE_35,PGR_35,PRE_36,PGR_36,tax_cons,eco_cons,taxeco_cons
1094,114,2018100346,50,1,1,1,2,1,1,1,1,3,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,9,2.003964934,15,1,2,2,2,2,2,1,2,2,1,3,7,0.56,0.3,0.7,0,1,3,18,0,0,0,0,3.25,2,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,2.1654,1.5376,0.07912969,0.42,0.1764,-1.71,-0.4275,-29.42,-5.42,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,0,0,2.1654,0,0,1,1,1,1,1,0,1,1,0,1.83,0,1,0,0,0,0,0,1,0,0,1,3,-1.63,0,0,0,0,0,0,0,0.629110284,1,0.466304881,0,0.597675636,1,0.676081463,1,0.526803556,1,0.489772212,0,0.946065353,1,0.521726993,1,0.768607134,1,0.206194289,0,0.645838095,1,0.906998933,1,0.705163892,1,0.563015655,1,0.58018841,1,0.683382203,1,0.244372962,0,0.292798699,0,0.429720036,0,0.043733448,0,0.361653934,0,0.07752575,0,0.248062766,0,0.073994299,0,0.380912835,0,0.73405943,1,0.837940644,1,0.776530571,1,0.575621572,1,0.959433117,1,0.638346066,1,0.926204613,1,0.754164227,1,0.927141077,1,0.676922771,1,0.26594057,0,0,4,4
1095,112,2018100350,55,2,1,1,2,2,2,2,2,3,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,6,-0.979071462,15,2,2,2,1,1,1,2,2,1,2,4,6,0.37,0.4,0.6,0,1,3,10,0,0,0,0,3.33,6,3,1,0,don't like sharks; birds are gentle,bees have suith because they like flowers,0,2,2,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,-0.8346,3.0976,0.13053769,0.42,0.1764,3.29,0.8225,-24.42,-0.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,1,6,-0.8346,-0.8346,1,1,1,0,0,0,1,1,0,1,0.83,0.83,0,0,0,1,1,1,0,0,1,0,4,-0.63,1,-0.63,0.83,-0.8346,6,6,4,0.712335809,1,0.226326727,0,0.288419028,0,0.160247114,0,0.464838737,0,0.307132632,0,0.168907753,0,0.20712398,0,0.240771653,0,0.111371423,0,0.114188828,0,0.252867108,0,0.319340647,0,0.33012192,0,0.242747665,0,0.360766241,0,0.378751987,0,0.432167625,0,0.354548346,0,0.365157944,0,0.414528795,0,0.176457498,0,0.427966112,0,0.177882058,0,0.397833318,0,0.523670337,1,0.632753161,1,0.571179092,1,0.650514022,1,0.639352904,1,0.59206216,1,0.812904916,1,0.573433804,1,0.823169498,1,0.602177,1,0.479064535,0,3,3,6
1096,112,2018100351,61,2,1,1,2,2,2,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.979071462,15,2,1,2,1,1,2,1,2,1,1,6,4,0.06,0.6,0.4,1,0,2,10,0,0,0,0,3.33,6,3,1,0, , ,1,0,1,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,-5.8346,45.6976,0.13053769,0.42,0.1764,9.29,2.3225,-18.42,5.58,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,1,1,-5.8346,-5.8346,1,0,1,0,0,1,0,1,0,0,-1.17,-1.17,0,1,0,1,1,0,1,0,1,1,6,1.37,1,1.37,-1.17,-5.8346,1,4,6,0.543823739,1,0.038958675,0,0.059203663,0,0.007974197,0,0.125140386,0,0.056046505,0,0.014200495,0,0.020332824,0,0.036814396,0,0.007786539,0,0.004170078,0,0.031383466,0,0.040950123,0,0.019883582,0,0.063135665,0,0.053667275,0,0.57558215,1,0.618206983,1,0.690600059,1,0.635969807,1,0.843263126,1,0.590182394,1,0.634541317,1,0.326221428,0,0.587970434,1,0.673880329,1,0.416791012,0,0.38579241,0,0.313022936,0,0.367910537,0,0.158312382,0,0.421364474,0,0.366542102,0,0.674947236,1,0.42123181,0,0.33082105,0,3,3,6
1097,113,2017100353,59,2,1,1,2,2,2,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.049046327,15,2,1,1,2,1,1,1,2,1,1,7,3,0.06,0.7,0.3,1,0,2,13,0,0,0,0,3,3,3,1,0,snake is the devil,birds are Jesus; made religious references,1,0,1,2,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,-5.8346,45.6976,0.00097969,0.42,0.1764,7.29,1.8225,-20.42,3.58,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,1,1,-5.8346,-5.8346,1,0,0,1,0,0,0,1,0,0,-2.17,-2.17,0,1,1,0,1,1,1,0,1,1,7,2.37,1,2.37,-2.17,-5.8346,1,3,7,0.543823739,1,0.038958675,0,0.059203663,0,0.007974197,0,0.125140386,0,0.056046505,0,0.014200495,0,0.020332824,0,0.036814396,0,0.007786539,0,0.004170078,0,0.031383466,0,0.040950123,0,0.019883582,0,0.063135665,0,0.053667275,0,0.669166932,1,0.702540176,1,0.818161673,1,0.752761417,1,0.936831826,1,0.788739929,1,0.725657511,1,0.420040737,0,0.677132056,1,0.739101944,1,0.315190368,0,0.301349051,0,0.183968807,0,0.250102624,0,0.063416978,0,0.229654963,0,0.275168078,0,0.581025665,1,0.335402516,0,0.266038516,0,4,0,4
1099,112,2017100337,50,2,1,1,2,1,1,1,1,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,8.020928538,15,2,1,1,2,2,2,1,1,1,1,6,4,0.93,0.6,0.4,1,0,1,10,0,0,0,0,3.33,6,3,1,0, , ,1,0,1,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,8.1654,52.4176,0.13053769,0.42,0.1764,-1.71,-0.4275,-29.42,-5.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,1,15,8.1654,8.1654,1,0,0,1,1,1,0,0,0,0,-1.17,-1.17,0,1,1,0,0,0,1,1,1,1,6,1.37,1,1.37,-1.17,8.1654,15,4,6,0.902258353,1,0.911190041,1,0.920541582,1,0.982782731,1,0.957134302,1,0.942947905,1,0.959721702,1,0.961446033,1,0.934635226,1,0.948363609,1,0.984014117,1,0.958504789,1,0.972277823,1,0.993533446,1,0.841518146,1,0.972452555,1,0.57558215,1,0.618206983,1,0.690600059,1,0.635969807,1,0.843263126,1,0.590182394,1,0.634541317,1,0.326221428,0,0.587970434,1,0.673880329,1,0.416791012,0,0.38579241,0,0.313022936,0,0.367910537,0,0.158312382,0,0.421364474,0,0.366542102,0,0.674947236,1,0.42123181,0,0.33082105,0,3,3,6
1100,110,2018100345,59,1,1,1,2,2,2,2,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,-2.102057588,15,1,1,2,2,2,2,1,2,1,1,5,5,0.31,0.5,0.5,2,2,6,11,0,0,0,0,2.75,2,2,1,0,rocks and pencils don't move, ,3,3,3,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,-1.8346,7.6176,0.04782969,-0.58,0.3364,7.29,1.8225,-20.42,3.58,2,3,2,106,14,7,3,3.67,4.67,2,11,3,2.5,2.5,3.25,0,0,-1.8346,0,0,0,1,1,1,1,0,1,0,0,-0.17,0,1,1,0,0,0,0,1,0,1,1,5,0.37,0,0,0,0,0,0,0,0.554720174,1,0.153396868,0,0.24228825,0,0.239855385,0,0.139607034,0,0.19092028,0,0.312739574,0,0.210252226,0,0.327749533,0,0.00463328,0,0.210242995,0,0.467684239,0,0.224526892,0,0.221800544,0,0.150826617,0,0.352596296,0,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1101,112,2018100349,47,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9.020928538,15,2,2,1,2,2,1,1,2,2,1,4,6,1,0.4,0.6,0,1,1,10,0,0,0,0,3.33,6,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,9.1654,67.8976,0.13053769,0.42,0.1764,-4.71,-1.1775,-32.42,-8.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,0,0,9.1654,0,1,1,0,1,1,0,0,1,1,0,0.83,0,0,0,1,0,0,1,1,0,0,1,4,-0.63,0,0,0,0,0,0,0,0.744316015,1,0.932020415,1,0.956216501,1,0.982742259,1,0.970043597,1,0.9179302,1,0.999904408,1,0.927915896,1,0.98963027,1,0.996632382,1,0.981444199,1,0.998483351,1,0.989718917,1,0.947523449,1,0.980429851,1,0.960040848,1,0.335180469,0,0.363000288,0,0.589236881,1,0.093713759,0,0.509001344,1,0.172532487,0,0.366257218,0,0.110606154,0,0.529057058,1,0.792132914,1,0.739596399,1,0.694637861,1,0.432379674,0,0.912168159,1,0.490998656,0,0.833921601,1,0.638868742,1,0.891701201,1,0.50495407,1,0.207867086,0,3,3,6
1103,113,2018100355,42,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,8.950953673,15,2,2,1,2,1,2,1,2,1,1,5,5,1,0.5,0.5,2,2,1,13,0,0,0,0,3,3,3,1,0, , ,3,3,3,2,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,9.1654,67.8976,0.00097969,0.42,0.1764,-9.71,-2.4275,-37.42,-13.42,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,0,0,9.1654,0,1,1,0,1,0,1,0,1,0,0,-0.17,0,0,0,1,0,1,0,1,0,1,1,5,0.37,0,0,0,0,0,0,0,0.744316015,1,0.932020415,1,0.956216501,1,0.982742259,1,0.970043597,1,0.9179302,1,0.999904408,1,0.927915896,1,0.98963027,1,0.996632382,1,0.981444199,1,0.998483351,1,0.989718917,1,0.947523449,1,0.980429851,1,0.960040848,1,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1104,113,2018100357,42,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,15,7.950953673,15,2,1,2,2,1,2,2,2,2,1,3,7,0.93,0.3,0.7,0,1,1,13,0,0,0,0,3,3,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,8.1654,52.4176,0.00097969,0.42,0.1764,-9.71,-2.4275,-37.42,-13.42,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,0,0,8.1654,0,1,0,1,1,0,1,1,1,1,0,1.83,0,0,1,0,0,1,0,0,0,0,1,3,-1.63,0,0,0,0,0,0,0,0.729357099,1,0.902458314,1,0.937011078,1,0.972608865,1,0.952398952,1,0.887331633,1,0.999761847,1,0.900475171,1,0.983352856,1,0.990849188,1,0.970320755,1,0.997235125,1,0.982693979,1,0.925278829,1,0.96773783,1,0.944531136,1,0.244372962,0,0.292798699,0,0.429720036,0,0.043733448,0,0.361653934,0,0.07752575,0,0.248062766,0,0.073994299,0,0.380912835,0,0.73405943,1,0.837940644,1,0.776530571,1,0.575621572,1,0.959433117,1,0.638346066,1,0.926204613,1,0.754164227,1,0.927141077,1,0.676922771,1,0.26594057,0,0,4,4
1107,114,2018100364,39,2,1,1,2,1,1,1,1,3,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,8,1.003964934,15,2,1,1,1,1,1,2,2,2,1,6,4,0.5,0.6,0.4,1,0,2,18,0,0,0,0,3.25,2,3,1,0, , ,1,0,1,1,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,1.1654,0.0576,0.07912969,0.42,0.1764,-12.71,-3.1775,-40.42,-16.42,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,1,8,1.1654,1.1654,1,0,0,0,0,0,1,1,1,0,-1.17,-1.17,0,1,1,1,1,1,0,0,0,1,6,1.37,1,1.37,-1.17,1.1654,8,4,6,0.768375236,1,0.392067072,0,0.460580114,0,0.403830082,0,0.64121058,1,0.497643908,0,0.369427687,0,0.418411324,0,0.425046115,0,0.275176539,0,0.336740487,0,0.463839359,0,0.550306784,1,0.63839936,1,0.374293164,0,0.585904538,1,0.57558215,1,0.618206983,1,0.690600059,1,0.635969807,1,0.843263126,1,0.590182394,1,0.634541317,1,0.326221428,0,0.587970434,1,0.673880329,1,0.416791012,0,0.38579241,0,0.313022936,0,0.367910537,0,0.158312382,0,0.421364474,0,0.366542102,0,0.674947236,1,0.42123181,0,0.33082105,0,3,3,6
1108,112,2018100366,56,1,1,1,2,2,2,2,2,3,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,8,1.020928538,15,2,1,1,1,1,1,2,2,1,1,7,3,0.5,0.7,0.3,1,0,2,10,0,0,0,0,3.33,6,3,1,0, ,both ducks and otters swim,1,0,1,1,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,1.1654,0.0576,0.13053769,0.42,0.1764,4.29,1.0725,-23.42,0.58,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,0,0,1.1654,0,1,0,0,0,0,0,1,1,0,0,-2.17,0,0,1,1,1,1,1,0,0,1,1,7,2.37,0,0,0,0,0,0,0,0.610934391,1,0.370915879,0,0.502949575,1,0.565495986,1,0.407538235,0,0.403308605,0,0.87561755,1,0.433980388,0,0.672772571,1,0.086789841,0,0.529896962,1,0.842345836,1,0.585195463,1,0.469103531,0,0.452797743,0,0.604704812,1,0.656372646,1,0.597732908,1,0.908231216,1,0.544464651,1,0.863964457,1,0.761007452,1,0.75651812,1,0.31917176,0,0.872412939,1,0.909320799,1,0.320066493,0,0.389571145,0,0.118881038,0,0.467901538,0,0.136035543,0,0.243298618,0,0.253315095,0,0.690446158,1,0.105294854,0,0.090679201,0,4,0,4
1111,114,2017100336,51,2,1,1,2,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,5,-1.996035066,15,2,2,2,2,2,2,1,1,2,2,2,8,0.31,0.2,0.8,0,1,3,18,0,0,0,0,3.25,2,3,1,0, , ,0,2,2,1,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,-1.8346,7.6176,0.07912969,0.42,0.1764,-0.71,-0.1775,-28.42,-4.42,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,1,5,-1.8346,-1.8346,1,1,1,1,1,1,0,0,1,1,2.83,2.83,0,0,0,0,0,0,1,1,0,0,2,-2.63,1,-2.63,2.83,-1.8346,5,8,2,0.681473935,1,0.16459356,0,0.218298678,0,0.091969572,0,0.377158273,0,0.228707082,0,0.106905637,0,0.136005071,0,0.171983532,0,0.06717257,0,0.060993871,0,0.174708079,0,0.225105011,0,0.206580429,0,0.190064709,0,0.262775935,0,0.215115573,0,0.26347782,0,0.119083563,0,0.159224867,0,0.085234636,0,0.030894669,0,0.243781576,0,0.08816885,0,0.234229001,0,0.369052491,0,0.805973019,1,0.738533524,1,0.883769734,1,0.843737544,1,0.918026663,1,0.962858409,1,0.757464767,1,0.912559437,1,0.758927258,1,0.631089174,1,0,2,2
1112,114,2017100365,52,1,1,1,2,2,1,2,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9.003964934,15,1,1,1,2,1,2,1,2,2,1,6,4,1,0.6,0.4,1,0,1,18,0,0,0,0,3.25,2,3,1,0, , ,1,0,1,1,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,9.1654,67.8976,0.07912969,0.42,0.1764,0.29,0.0725,-27.42,-3.42,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,0,0,9.1654,0,0,0,0,1,0,1,0,1,1,0,-1.17,0,1,1,1,0,1,0,1,0,0,1,6,1.37,0,0,0,0,0,0,0,0.744316015,1,0.932020415,1,0.956216501,1,0.982742259,1,0.970043597,1,0.9179302,1,0.999904408,1,0.927915896,1,0.98963027,1,0.996632382,1,0.981444199,1,0.998483351,1,0.989718917,1,0.947523449,1,0.980429851,1,0.960040848,1,0.550617284,1,0.51913148,1,0.838677627,1,0.345815598,0,0.776331292,1,0.562064692,1,0.63945978,1,0.231491479,0,0.78925308,1,0.878985362,1,0.461488049,0,0.493638822,0,0.193707736,0,0.666949376,1,0.223668708,0,0.445576568,0,0.370395557,0,0.775137207,1,0.19468027,0,0.121014638,0,3,3,6
1113,110,2018100371,40,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,8.897942412,15,2,2,2,2,2,2,2,2,2,2,0,10,1,0,1,0,1,5,11,0,0,0,0,2.75,2,2,1,0, , ,0,2,2,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,9.1654,67.8976,0.04782969,-0.58,0.3364,-11.71,-2.9275,-39.42,-15.42,2,3,2,106,14,7,3,3.67,4.67,2,11,3,2.5,2.5,3.25,0,0,9.1654,0,1,1,1,1,1,1,1,1,1,1,4.83,0,0,0,0,0,0,0,0,0,0,0,0,-4.63,0,0,0,0,0,0,0,0.744316015,1,0.932020415,1,0.956216501,1,0.982742259,1,0.970043597,1,0.9179302,1,0.999904408,1,0.927915896,1,0.98963027,1,0.996632382,1,0.981444199,1,0.998483351,1,0.989718917,1,0.947523449,1,0.980429851,1,0.960040848,1,0.078647291,0,0.137024882,0,0.098464025,0,0.003941034,0,0.084648639,0,0.005472978,0,0.057814514,0,0.02075741,0,0.091806024,0,0.511942112,1,0.96894123,1,0.925295227,1,0.884499341,1,0.996432661,1,0.915351361,1,0.994924074,1,0.941166747,1,0.979155734,1,0.947807489,1,0.488057888,0,0,2,2
1114,112,2018100411,43,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9.020928538,15,2,2,2,2,2,2,2,2,2,2,0,10,1,0,1,0,1,5,10,0,0,0,0,3.33,6,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,9.1654,67.8976,0.13053769,0.42,0.1764,-8.71,-2.1775,-36.42,-12.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,0,0,9.1654,0,1,1,1,1,1,1,1,1,1,1,4.83,0,0,0,0,0,0,0,0,0,0,0,0,-4.63,0,0,0,0,0,0,0,0.744316015,1,0.932020415,1,0.956216501,1,0.982742259,1,0.970043597,1,0.9179302,1,0.999904408,1,0.927915896,1,0.98963027,1,0.996632382,1,0.981444199,1,0.998483351,1,0.989718917,1,0.947523449,1,0.980429851,1,0.960040848,1,0.078647291,0,0.137024882,0,0.098464025,0,0.003941034,0,0.084648639,0,0.005472978,0,0.057814514,0,0.02075741,0,0.091806024,0,0.511942112,1,0.96894123,1,0.925295227,1,0.884499341,1,0.996432661,1,0.915351361,1,0.994924074,1,0.941166747,1,0.979155734,1,0.947807489,1,0.488057888,0,0,2,2
1115,110,2018100410,44,1,1,1,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-6.102057588,15,2,2,2,2,1,1,1,2,1,1,5,5,0.06,0.5,0.5,2,2,6,11,0,0,0,0,2.75,2,2,1,0, , ,3,3,3,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,-5.8346,45.6976,0.04782969,-0.58,0.3364,-7.71,-1.9275,-35.42,-11.42,2,3,2,106,14,7,3,3.67,4.67,2,11,3,2.5,2.5,3.25,0,0,-5.8346,0,1,1,1,1,0,0,0,1,0,0,-0.17,0,0,0,0,0,1,1,1,0,1,1,5,0.37,0,0,0,0,0,0,0,0.477794605,0,0.036214051,0,0.064396086,0,0.045530791,0,0.023102692,0,0.054827989,0,0.011667367,0,0.06100959,0,0.066780734,0,8.34088526049999E-05,0,0.037408998,0,0.073344301,0,0.033863537,0,0.059310948,0,0.022317545,0,0.120823854,0,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1118,112,2018100397,44,1,1,1,2,2,1,1,1,3,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,12,5.020928538,15,77,2,1,2,77,2,2,2,77,77,1,5,0.75,0.1,0.5,0,1,1,10,0,0,0,0,3.33,6,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,5.1654,17.9776,0.13053769,0.42,0.1764,-7.71,-1.9275,-35.42,-11.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,0,0,5.1654,0, ,1,0,1, ,1,1,1, , ,-0.17,0, ,0,1,0, ,0,0,0, , ,1,-3.63,0,0,0,0,0,0,0,0.681328226,1,0.739799901,1,0.824590389,1,0.895929396,1,0.825162472,1,0.733299248,1,0.9963284,1,0.758548678,1,0.933366853,1,0.841355704,1,0.885338595,1,0.98341872,1,0.920971965,1,0.799772143,1,0.865565548,1,0.858405938,1,0.117443657,0,0.179349796,0,0.172130357,0,0.008866667,0,0.144723856,0,0.013469327,0,0.097062472,0,0.031936498,0,0.15580935,0,0.591529228,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,0,3,3
1120,113,2018100392,55,1,1,1,2,2,1,1,2,3,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,6,-1.049046327,15,2,1,2,2,2,2,2,2,1,1,3,7,0.37,0.3,0.7,0,1,3,13,0,0,0,0,3,3,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,-0.8346,3.0976,0.00097969,0.42,0.1764,3.29,0.8225,-24.42,-0.42,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,0,0,-0.8346,0,1,0,1,1,1,1,1,1,0,0,1.83,0,0,1,0,0,0,0,0,0,1,1,3,-1.63,0,0,0,0,0,0,0,0.573689687,1,0.21166823,0,0.31947538,0,0.336004904,0,0.207989185,0,0.251004834,0,0.531365704,1,0.274718361,0,0.440614079,0,0.012562591,0,0.301030119,0,0.615927982,1,0.329244133,0,0.293581877,0,0.228780039,0,0.434529329,0,0.244372962,0,0.292798699,0,0.429720036,0,0.043733448,0,0.361653934,0,0.07752575,0,0.248062766,0,0.073994299,0,0.380912835,0,0.73405943,1,0.837940644,1,0.776530571,1,0.575621572,1,0.959433117,1,0.638346066,1,0.926204613,1,0.754164227,1,0.927141077,1,0.676922771,1,0.26594057,0,0,4,4
1121,113,2018100394,39,1,1,1,2,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,-3.049046327,15,2,2,1,1,1,2,2,2,1,2,4,6,0.25,0.4,0.6,0,1,3,13,0,0,0,0,3,3,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,-2.8346,14.1376,0.00097969,0.42,0.1764,-12.71,-3.1775,-40.42,-16.42,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,0,0,-2.8346,0,1,1,0,0,0,1,1,1,0,1,0.83,0,0,0,1,1,1,0,0,0,1,0,4,-0.63,0,0,0,0,0,0,0,0.535589874,1,0.108950321,0,0.178848871,0,0.164407077,0,0.09112078,0,0.14248247,0,0.154424423,0,0.157626147,0,0.231814749,0,0.001700208,0,0.141301091,0,0.324934317,0,0.145872201,0,0.163507604,0,0.096124077,0,0.278503358,0,0.335180469,0,0.363000288,0,0.589236881,1,0.093713759,0,0.509001344,1,0.172532487,0,0.366257218,0,0.110606154,0,0.529057058,1,0.792132914,1,0.739596399,1,0.694637861,1,0.432379674,0,0.912168159,1,0.490998656,0,0.833921601,1,0.638868742,1,0.891701201,1,0.50495407,1,0.207867086,0,3,3,6
